  24000.0      1273.00      7.56531     0.839896      1.13110      9.55033     0.608881      0.00000     0.119707E-02 0.119707E-02  0.00000      0.00000      13.9191    
  24000.0      1273.00      7.56570     0.839852      1.13110      9.55033     0.608525      0.00000     0.116033E-02 0.116033E-02  0.00000      0.00000      13.9194    
  24000.0      1273.00      7.56609     0.839807      1.13110      9.55033     0.608170      0.00000     0.112347E-02 0.112347E-02  0.00000      0.00000      13.9197    
  24000.0      1273.00      7.56647     0.839762      1.13110      9.55033     0.607815      0.00000     0.108646E-02 0.108646E-02  0.00000      0.00000      13.9199    
  24000.0      1273.00      7.56686     0.839718      1.13110      9.55033     0.607461      0.00000     0.104920E-02 0.104920E-02  0.00000      0.00000      13.9202    
  24000.0      1273.00      7.56725     0.839674      1.13110      9.55033     0.607107      0.00000     0.101185E-02 0.101185E-02  0.00000      0.00000      13.9205    
  24000.0      1273.00      7.56763     0.839629      1.13110      9.55033     0.606752      0.00000     0.974444E-03 0.974444E-03  0.00000      0.00000      13.9207    
  24000.0      1273.00      7.56802     0.839585      1.13110      9.55033     0.606398      0.00000     0.936796E-03 0.936796E-03  0.00000      0.00000      13.9210    
  24000.0      1273.00      7.56841     0.839540      1.13110      9.55033     0.606041      0.00000     0.899180E-03 0.899180E-03  0.00000      0.00000      13.9213    
  24000.0      1273.00      7.56879     0.839496      1.13110      9.55033     0.605683      0.00000     0.861529E-03 0.861529E-03  0.00000      0.00000      13.9215    
  24000.0      1273.00      7.56918     0.839451      1.13110      9.55033     0.605327      0.00000     0.823473E-03 0.823473E-03  0.00000      0.00000      13.9218    
  24000.0      1273.00      7.56957     0.839407      1.13110      9.55033     0.604970      0.00000     0.785386E-03 0.785386E-03  0.00000      0.00000      13.9220    
  24000.0      1273.00      7.56995     0.839362      1.13110      9.55033     0.604614      0.00000     0.747228E-03 0.747228E-03  0.00000      0.00000      13.9223    
  24000.0      1273.00      7.57034     0.839318      1.13110      9.55032     0.604257      0.00000     0.709004E-03 0.709004E-03  0.00000      0.00000      13.9225    
  24000.0      1273.00      7.57073     0.839273      1.13110      9.55032     0.603903      0.00000     0.670737E-03 0.670737E-03  0.00000      0.00000      13.9228    
  24000.0      1273.00      7.57112     0.839229      1.13110      9.55032     0.603548      0.00000     0.632278E-03 0.632278E-03  0.00000      0.00000      13.9231    
  24000.0      1273.00      7.57150     0.839184      1.13110      9.55032     0.603194      0.00000     0.593721E-03 0.593721E-03  0.00000      0.00000      13.9233    
  24000.0      1273.00      7.57189     0.839140      1.13110      9.55032     0.602840      0.00000     0.555057E-03 0.555057E-03  0.00000      0.00000      13.9236    
  24000.0      1273.00      7.57228     0.839095      1.13110      9.55032     0.602487      0.00000     0.516259E-03 0.516259E-03  0.00000      0.00000      13.9238    
  24000.0      1273.00      7.57267     0.839051      1.13110      9.55032     0.602132      0.00000     0.477551E-03 0.477551E-03  0.00000      0.00000      13.9241    
  24000.0      1273.00      7.57306     0.839007      1.13110      9.55032     0.601777      0.00000     0.438759E-03 0.438759E-03  0.00000      0.00000      13.9243    
  24000.0      1273.00      7.57345     0.838962      1.13110      9.55032     0.601419      0.00000     0.399723E-03 0.399723E-03  0.00000      0.00000      13.9246    
  24000.0      1273.00      7.57383     0.838918      1.13110      9.55032     0.601063      0.00000     0.360417E-03 0.360417E-03  0.00000      0.00000      13.9248    
  24000.0      1273.00      7.57422     0.838874      1.13110      9.55032     0.600707      0.00000     0.320947E-03 0.320947E-03  0.00000      0.00000      13.9251    
  24000.0      1273.00      7.57461     0.838829      1.13110      9.55032     0.600350      0.00000     0.281638E-03 0.281638E-03  0.00000      0.00000      13.9253    
  24000.0      1273.00      7.57500     0.838785      1.13110      9.55032     0.599992      0.00000     0.242390E-03 0.242390E-03  0.00000      0.00000      13.9256    
  24000.0      1273.00      7.57539     0.838740      1.13110      9.55032     0.599634      0.00000     0.203119E-03 0.203119E-03  0.00000      0.00000      13.9258    
  24000.0      1273.00      7.57578     0.838696      1.13110      9.55032     0.599276      0.00000     0.165893E-03 0.165893E-03  0.00000      0.00000      13.9261    
  24000.0      1273.00      7.57617     0.838652      1.13110      9.55031     0.598922      0.00000     0.129461E-03 0.129461E-03  0.00000      0.00000      13.9263    
  24000.0      1273.00      7.57656     0.838608      1.13110      9.55031     0.598568      0.00000     0.929966E-04 0.929966E-04  0.00000      0.00000      13.9266    
  24000.0      1273.00      7.57695     0.838563      1.13110      9.55031     0.598212      0.00000     0.547265E-04 0.547265E-04  0.00000      0.00000      13.9268    
  24000.0      1273.00      7.57734     0.838519      1.13110      9.55031     0.597859      0.00000     0.188043E-04 0.188043E-04  0.00000      0.00000      13.9271    
  24000.0      1273.00      7.57773     0.838476      1.13110      9.55031     0.597489      0.00000      0.00000      0.00000      0.00000      0.00000      13.9273    
  24000.0      1273.00      7.57812     0.838432      1.13110      9.55031     0.597118      0.00000      0.00000      0.00000      0.00000      0.00000      13.9276    
  24000.0      1273.00      7.57851     0.838389      1.13110      9.55031     0.596707      0.00000     0.356023E-04 0.356023E-04  0.00000      0.00000      13.9279    
  24000.0      1273.00      7.57890     0.838345      1.13110      9.55031     0.596355      0.00000      0.00000      0.00000      0.00000      0.00000      13.9281    
  24000.0      1273.00      7.57929     0.838302      1.13110      9.55031     0.595977      0.00000      0.00000      0.00000      0.00000      0.00000      13.9284    
  24000.0      1273.00      7.57968     0.838258      1.13110      9.55031     0.595590      0.00000      0.00000      0.00000      0.00000      0.00000      13.9286    
  24000.0      1273.00      7.58007     0.838215      1.13110      9.55031     0.595193      0.00000     0.276500E-04 0.276500E-04  0.00000      0.00000      13.9289    
  24000.0      1273.00      7.58046     0.838171      1.13110      9.55031     0.594830      0.00000      0.00000      0.00000      0.00000      0.00000      13.9292    
  24000.0      1273.00      7.58085     0.838127      1.13110      9.55031     0.594449      0.00000      0.00000      0.00000      0.00000      0.00000      13.9294    
  24000.0      1273.00      7.58125     0.838083      1.13110      9.55031     0.594063      0.00000      0.00000      0.00000      0.00000      0.00000      13.9297    
  24000.0      1273.00      7.58164     0.838040      1.13110      9.55030     0.593682      0.00000      0.00000      0.00000      0.00000      0.00000      13.9299    
  24000.0      1273.00      7.58203     0.837996      1.13110      9.55030     0.593301      0.00000      0.00000      0.00000      0.00000      0.00000      13.9302    
  24000.0      1273.00      7.58242     0.837953      1.13110      9.55030     0.592921      0.00000      0.00000      0.00000      0.00000      0.00000      13.9305    
  24000.0      1273.00      7.58281     0.837909      1.13110      9.55030     0.592539      0.00000      0.00000      0.00000      0.00000      0.00000      13.9307    
  24000.0      1273.00      7.58320     0.837866      1.13110      9.55030     0.592158      0.00000      0.00000      0.00000      0.00000      0.00000      13.9310    
  24000.0      1273.00      7.58360     0.837822      1.13110      9.55030     0.591772      0.00000      0.00000      0.00000      0.00000      0.00000      13.9312    
  24000.0      1273.00      7.58399     0.837778      1.13110      9.55030     0.591390      0.00000      0.00000      0.00000      0.00000      0.00000      13.9315    
  24000.0      1273.00      7.58438     0.837735      1.13110      9.55030     0.591009      0.00000      0.00000      0.00000      0.00000      0.00000      13.9317    
  24000.0      1273.00      7.58477     0.837691      1.13110      9.55030     0.590626      0.00000      0.00000      0.00000      0.00000      0.00000      13.9320    
